workload,cycles,cache-misses,instructions,cycle_activity.stalls_total,branch-misses,context-switches,iTLB-load-misses,IpCall,IpLoad,IpMispredict,BpTkBranch,MLP
525.x264_r,46129938341,194649180,34148527899,23789677002,256905484,24450,14263675,38.29,3.67,136.54,1.83,1.65
525.x264_r,53985613521,227783538,39873103469,27786401638,300034572,28515,16659497,38.3,3.67,136.57,1.83,1.65
525.x264_r,61827440791,260652641,45582174275,31767055067,343164239,32591,19052624,38.3,3.67,136.49,1.83,1.65
525.x264_r,69665923007,293430352,51307071293,35745483132,386117676,36700,21435361,38.3,3.67,136.59,1.83,1.65
525.x264_r,77585323359,326903017,57021300297,39737513619,429162877,40791,23821649,38.3,3.67,136.65,1.83,1.65
525.x264_r,85456408297,359762887,62737959011,43720845234,472135758,44901,26215885,38.3,3.67,136.73,1.83,1.65
525.x264_r,93284873098,393136628,68475785421,47730663651,515572587,48943,28618575,38.3,3.67,136.68,1.83,1.65
525.x264_r,101108517726,426806028,74193281388,51730635404,558612639,53023,31012329,38.31,3.67,136.68,1.83,1.65
525.x264_r,108944743859,459615023,79919456551,55707219762,601622447,57088,33400723,38.31,3.67,136.7,1.83,1.65
525.x264_r,116790953229,492301903,85647707432,59693423426,644673800,61173,35800569,38.31,3.67,136.77,1.83,1.65
525.x264_r,124603736801,525241637,91378314632,63685236728,687585021,65283,38194510,38.31,3.67,136.79,1.83,1.65
525.x264_r,132452257871,558196417,97090665624,67663309848,730552275,69380,40576374,38.31,3.67,136.83,1.83,1.65
525.x264_r,140302550902,591418036,102815402313,71649791678,773459529,73504,42959545,38.3,3.67,136.94,1.83,1.65
525.x264_r,148126479773,624418840,108535694237,75638551357,816512049,77604,45354144,38.3,3.67,137.03,1.83,1.66
525.x264_r,155943195107,657485234,114237851721,79621739548,859503438,81664,47744789,38.3,3.67,137.04,1.83,1.66
525.x264_r,163779789734,691166008,119972334988,83616331052,902522557,85771,50139072,38.3,3.67,136.98,1.83,1.66
525.x264_r,171605195599,723748566,125695301843,87604657496,945767858,89872,52540632,38.3,3.67,136.99,1.83,1.66
525.x264_r,179426673516,756705263,131410621991,91588210203,988806602,93961,54928852,38.31,3.67,137,1.83,1.66
525.x264_r,187270665895,789540173,137126109147,95576668442,1031868611,98071,57320682,38.3,3.67,136.99,1.83,1.66
525.x264_r,195072220075,822496579,142848257276,99561123180,1074949751,102159,59713164,38.31,3.67,136.99,1.83,1.66
525.x264_r,202898740838,856014703,148575856557,103547722950,1117819140,106264,62098273,38.31,3.67,136.96,1.83,1.66
525.x264_r,210770429684,889860264,154292645619,107546919008,1160995454,110291,64492797,38.31,3.67,136.93,1.83,1.66
525.x264_r,218658196387,923138567,160006403687,111538047882,1203874879,114403,66877041,38.31,3.67,136.96,1.83,1.66
525.x264_r,226476466506,955931556,165715396651,115517172547,1246808042,118461,69261742,38.31,3.67,136.91,1.83,1.66
525.x264_r,234301571765,989109510,171444647814,119506240806,1289971248,122584,71656733,38.31,3.67,136.95,1.83,1.66
525.x264_r,242073320586,1021852776,177145403359,123484433864,1332983735,126665,74044171,38.31,3.67,136.96,1.83,1.66
525.x264_r,249924203372,1054703133,182872760856,127470164360,1376076804,130753,76436433,38.31,3.67,136.95,1.83,1.66
525.x264_r,257805060757,1087850338,188595937269,131453939672,1419046100,134879,78826566,38.31,3.67,137.04,1.83,1.65
525.x264_r,265630333605,1120463677,194317664648,135432617838,1462000683,138950,81220077,38.31,3.67,137.04,1.83,1.65
525.x264_r,273440335178,1153483243,200026601504,139429991051,1505088617,143043,83604955,38.31,3.67,137,1.83,1.65
525.x264_r,281283640510,1186847204,205719158946,143406610488,1547885980,147113,85986771,38.31,3.67,136.98,1.83,1.65
525.x264_r,289111765988,1219704529,211440387738,147384693233,1590874310,151222,88366278,38.31,3.67,136.95,1.83,1.65
525.x264_r,296939459725,1253191118,217165344987,151383032748,1633970423,155328,90759076,38.31,3.67,136.96,1.83,1.65
525.x264_r,304719541773,1286652025,222871623090,155374658269,1676910325,159415,93150045,38.31,3.67,136.95,1.83,1.65
525.x264_r,312542896357,1319966019,228593307817,159362361280,1719799428,163549,95529361,38.31,3.67,136.94,1.83,1.65
525.x264_r,320368587229,1353352493,234324474185,163367497693,1763164240,167627,97933537,38.31,3.67,136.9,1.83,1.65
525.x264_r,328172512589,1386596381,240054739133,167359612228,1806142026,171737,100315258,38.31,3.67,136.86,1.83,1.65
525.x264_r,336016204957,1420042190,245792540462,171358942649,1849271572,175835,102709290,38.31,3.67,136.87,1.83,1.65
525.x264_r,343903181178,1453190967,251518453022,175349339760,1892355295,179974,105106823,38.31,3.67,136.84,1.83,1.65
525.x264_r,351733877542,1486060380,257236198457,179339781534,1935465351,184018,107496113,38.31,3.67,136.84,1.83,1.65
525.x264_r,359574826780,1519265702,262944369793,183327643352,1978457588,188096,109887032,38.31,3.67,136.84,1.83,1.65
525.x264_r,367455639954,1552585911,268677697194,187315315779,2021589041,192201,112277477,38.31,3.67,136.84,1.83,1.65
525.x264_r,375324031554,1585784534,274402327345,191307288208,2064826030,196274,114674664,38.31,3.67,136.85,1.83,1.65
525.x264_r,383388263092,1619349880,280123224554,195303968859,2107967306,200339,117070181,38.31,3.67,136.85,1.83,1.65
525.x264_r,391209935040,1652679573,285844048090,199293712929,2151025552,204415,119459074,38.31,3.67,136.86,1.83,1.65
525.x264_r,399044816088,1685807410,291565713998,203276006127,2193913187,208523,121846671,38.31,3.67,136.85,1.83,1.65
525.x264_r,406937065743,1719168559,297291258259,207269943664,2236901199,212596,124239900,38.31,3.67,136.86,1.83,1.65
525.x264_r,414752776195,1752574647,303008505528,211267564002,2279962781,216693,126624031,38.31,3.67,136.84,1.83,1.65
525.x264_r,422575204383,1785538679,308721219049,215252279458,2322859160,220822,129015013,38.31,3.67,136.83,1.83,1.65
525.x264_r,430399915273,1818930472,314448827213,219248736383,2365901558,224901,131403108,38.31,3.67,136.83,1.83,1.65
525.x264_r,438235174408,1852542752,320176590795,223253688546,2409061661,228942,133800685,38.31,3.67,136.81,1.83,1.65
525.x264_r,446101975193,1885353832,325890531586,227242792900,2452173209,233003,136193236,38.31,3.67,136.82,1.83,1.65
525.x264_r,453947184681,1918491740,331622991556,231241946147,2495262539,237089,138588774,38.31,3.67,136.81,1.83,1.65
525.x264_r,461757311420,1951578261,337351863931,235235901176,2538468584,241191,140985861,38.31,3.67,136.8,1.83,1.65
525.x264_r,469667804755,1984537204,343076951248,239220863310,2581658392,245318,143379387,38.31,3.67,136.8,1.83,1.65
525.x264_r,477544839043,2017790471,348798740912,243211093896,2624697385,249420,145773326,38.31,3.67,136.8,1.83,1.65
525.x264_r,485386058991,2051163905,354526286655,247210142751,2667909815,253503,148173203,38.31,3.67,136.79,1.83,1.65
525.x264_r,493193591283,2084336094,360248787875,251192368527,2710845781,257578,150562599,38.31,3.67,136.8,1.83,1.65
525.x264_r,501086854644,2117743002,365966964865,255180867656,2753827016,261671,152951529,38.31,3.67,136.8,1.83,1.65
525.x264_r,508919592594,2150891525,371686928695,259173138693,2796959270,265752,155348907,38.31,3.67,136.79,1.83,1.65
525.x264_r,516747428502,2184178414,377412436506,263163672610,2839970267,269844,157741093,38.31,3.67,136.78,1.83,1.65
525.x264_r,524588074424,2217576937,383146284344,267164351538,2882892225,273948,160136722,38.31,3.67,136.79,1.83,1.65
525.x264_r,532470249432,2250713118,388855276766,271143235624,2925642539,278046,162518481,38.31,3.67,136.78,1.83,1.65
525.x264_r,540294855147,2284124160,394580984167,275140021201,2968695363,282132,164906157,38.31,3.67,136.77,1.83,1.65
525.x264_r,548108714488,2317462215,400303703296,279129595155,3011828530,286206,167302931,38.31,3.67,136.77,1.83,1.65
525.x264_r,555918326732,2350725666,406026753789,283119116031,3054809595,290316,169694955,38.31,3.67,136.77,1.83,1.65
525.x264_r,563739384507,2383659427,411744447644,287094337627,3097871758,294391,172083214,38.31,3.67,136.75,1.83,1.65
525.x264_r,571598881795,2416565172,417461819782,291076387032,3141011327,298439,174482436,38.31,3.67,136.76,1.83,1.65
525.x264_r,579431319729,2449724977,423179617097,295066562839,3184009111,302523,176872857,38.31,3.67,136.75,1.83,1.65
525.x264_r,587250445347,2483232957,428881730342,299051889902,3227060399,306573,179264198,38.31,3.67,136.75,1.83,1.65
525.x264_r,595090358552,2516394782,434608573583,303046193701,3270297282,310665,181664359,38.31,3.67,136.74,1.83,1.65
525.x264_r,602889135290,2549541055,440303735647,307014204522,3313095713,314739,184051214,38.31,3.67,136.74,1.83,1.65
525.x264_r,610751933541,2582804511,446021134639,311006008396,3356080049,318850,186444172,38.31,3.67,136.74,1.83,1.65
525.x264_r,618582532820,2615886157,451747926619,314999169883,3399118342,322971,188836463,38.31,3.67,136.74,1.83,1.65
525.x264_r,626407998719,2649439465,457467641147,318989064595,3442036605,327079,191228927,38.31,3.67,136.73,1.83,1.65
525.x264_r,634294577436,2682417543,463173202085,322969114303,3485100692,331158,193617328,38.31,3.67,136.73,1.83,1.65
525.x264_r,642143338023,2715570406,468886930341,326963536772,3528252663,335240,196012773,38.31,3.67,136.72,1.83,1.65
525.x264_r,649986759614,2748634000,474618181555,330942642822,3571349286,339352,198408292,38.31,3.67,136.73,1.83,1.65
525.x264_r,657805220783,2781970609,480338328099,334925062381,3614372961,343446,200798685,38.31,3.67,136.72,1.83,1.65
525.x264_r,665647516026,2815427304,486079139050,338925644177,3657522412,347564,203200768,38.31,3.67,136.72,1.83,1.65
525.x264_r,673500615756,2848456479,491797301751,342912722763,3700649765,351600,205599239,38.31,3.67,136.73,1.83,1.65
525.x264_r,681326161610,2881846453,497529119363,346909962158,3743613029,355705,207990204,38.31,3.67,136.73,1.83,1.65
525.x264_r,689153550130,2915322576,503238913533,350899129894,3786680764,359761,210378242,38.31,3.67,136.73,1.83,1.65
525.x264_r,696970907420,2948759474,508961891583,354890104446,3829542774,363880,212762308,38.31,3.67,136.73,1.83,1.65
525.x264_r,704850944416,2981888070,514682793087,358884225799,3872527565,367987,215150242,38.31,3.67,136.73,1.83,1.65
525.x264_r,712678186686,3015230114,520403366732,362865362452,3915427593,372085,217537475,38.31,3.67,136.72,1.83,1.65
525.x264_r,720509426562,3048850393,526119106903,366853840534,3958417893,376185,219926861,38.31,3.67,136.71,1.83,1.65
525.x264_r,728342253528,3082238510,531850220900,370853210241,4001547234,380253,222323331,38.31,3.67,136.71,1.83,1.65
525.x264_r,736154826747,3115946934,537572989710,374850137640,4044429662,384363,224707123,38.31,3.67,136.71,1.83,1.65
525.x264_r,744003247627,3149480065,543290241933,378853728324,4087393125,388433,227099288,38.31,3.67,136.72,1.83,1.65
525.x264_r,751845843630,3182494910,548999346953,382840935176,4130436032,392493,229490973,38.31,3.67,136.71,1.83,1.65
525.x264_r,759671691938,3215854152,554712904578,386822024695,4173146474,396606,231871486,38.31,3.67,136.7,1.83,1.65
525.x264_r,767515231615,3249538712,560421664054,390819546533,4216074061,400686,234263345,38.31,3.67,136.7,1.83,1.65
525.x264_r,775340337019,3282871881,566157782919,394805874858,4259025509,404800,236652576,38.31,3.67,136.72,1.83,1.65
525.x264_r,783211158833,3316257389,571888194390,398803029538,4302326857,408890,239057147,38.31,3.67,136.73,1.83,1.65
525.x264_r,791050802181,3349615215,577610167795,402796697148,4345220699,413033,241445508,38.31,3.67,136.73,1.83,1.65
525.x264_r,798878553480,3383007809,583328009098,406796109558,4388368831,417123,243840431,38.31,3.67,136.73,1.83,1.65
525.x264_r,806708808270,3416256026,589033905729,410780889085,4431234114,421223,246225530,38.31,3.67,136.73,1.83,1.65
525.x264_r,814623840827,3449522320,594747254423,414771185986,4474321550,425300,248616995,38.31,3.67,136.72,1.83,1.65
525.x264_r,822446486369,3482917195,600464351429,418760000256,4517259976,429393,251004875,38.31,3.67,136.73,1.83,1.65
525.x264_r,830336022164,3515734418,606188310343,422746477176,4560379365,433468,253404733,38.31,3.67,136.73,1.83,1.65
525.x264_r,838177058088,3548900027,611911040337,426736015556,4603390045,437571,255801483,38.31,3.67,136.73,1.83,1.66
525.x264_r,846050992809,3582580369,617637066214,430729678291,4646631947,441651,258196044,38.31,3.67,136.75,1.83,1.66
525.x264_r,853923618831,3615537060,623362835898,434708893800,4689712049,445724,260589192,38.31,3.67,136.76,1.83,1.66
525.x264_r,861769379098,3648619396,629087222361,438693883929,4732745733,449824,262983588,38.31,3.67,136.79,1.83,1.66
525.x264_r,869740481826,3681276710,634717182817,442615962816,4774943126,453865,265340371,38.31,3.67,136.8,1.83,1.66
525.x264_r,877609162672,3714588703,640443291628,446603586462,4817946712,457963,267733876,38.31,3.67,136.8,1.83,1.66
525.x264_r,885446400178,3747834086,646176146045,450595965846,4860901257,462068,270127863,38.31,3.67,136.81,1.83,1.66
525.x264_r,893579026681,3781366695,651890896394,454585253683,4903716468,466178,272501632,38.31,3.67,136.81,1.83,1.66
525.x264_r,901397389915,3814792286,657613513705,458580989550,4946795149,470282,274893047,38.31,3.67,136.81,1.83,1.66
525.x264_r,909319557515,3848467544,663340476287,462569964480,4989666138,474413,277291947,38.31,3.67,136.84,1.83,1.66
525.x264_r,917289051235,3881738127,669062324370,466564092720,5032795338,478481,279684870,38.31,3.67,136.83,1.83,1.66
525.x264_r,925109271955,3915345523,674803710171,470580080883,5076086800,482550,282088029,38.31,3.67,136.82,1.83,1.66
525.x264_r,932950416544,3948913782,680541759867,474576712044,5118738416,486646,284483032,38.31,3.67,136.81,1.83,1.66
525.x264_r,940783592915,3982299452,686272260344,478577056383,5161834467,490751,286880307,38.31,3.67,136.81,1.83,1.66
525.x264_r,948619549351,4015862039,692014737946,482576625244,5204674127,494870,289280844,38.31,3.67,136.81,1.83,1.66
525.x264_r,956458585178,4049351520,697747591233,486566001674,5247371306,499037,291673820,38.31,3.67,136.82,1.83,1.66
525.x264_r,964282376946,4082700822,703474579468,490556179000,5290302986,503143,294072960,38.31,3.67,136.83,1.83,1.66
525.x264_r,972141263193,4116044808,709202522197,494539545383,5333152085,507242,296466286,38.31,3.67,136.85,1.83,1.66
525.x264_r,979979487104,4149662171,714926573878,498535835646,5375978917,511353,298854395,38.31,3.67,136.86,1.83,1.66
525.x264_r,988451322020,4182752002,720634999530,502515310151,5419121683,515388,301253190,38.31,3.67,136.86,1.83,1.66
525.x264_r,996271986121,4216121401,726362234077,506510967637,5462119196,519490,303646815,38.31,3.67,136.86,1.83,1.66
525.x264_r,1004165929979,4249858469,732092847321,510512918391,5505103955,523609,306048803,38.31,3.67,136.87,1.83,1.66
525.x264_r,1012029593831,4283505046,737815401066,514509751232,5548154478,527670,308451170,38.31,3.67,136.87,1.83,1.66
525.x264_r,1019844440577,4316719168,743533462153,518497863512,5590909854,531786,310837508,38.31,3.67,136.87,1.83,1.66
525.x264_r,1027670415674,4350521262,749259002605,522490285768,5633644943,535850,313237420,38.31,3.67,136.87,1.83,1.66
525.x264_r,1035504268560,4384113759,755002270164,526486702398,5676660879,539955,315629822,38.31,3.67,136.87,1.83,1.66
525.x264_r,1043339550257,4417330410,760735096786,530470037553,5719525202,544076,318022062,38.31,3.67,136.87,1.83,1.66
525.x264_r,1051226633971,4450728589,766443781231,534457070713,5762362866,548165,320410417,38.31,3.67,136.87,1.83,1.66
525.x264_r,1059037794898,4484144342,772171366489,538444379132,5805469765,552240,322814508,38.31,3.67,136.87,1.83,1.66
525.x264_r,1066904507083,4516982621,777899771508,542427667249,5848417991,556347,325209496,38.31,3.67,136.87,1.83,1.66
525.x264_r,1074761207890,4550097451,783620241918,546410771358,5891311545,560445,327600878,38.31,3.67,136.87,1.83,1.66
525.x264_r,1082585777453,4583245126,789330769187,550392441602,5934163446,564537,329987669,38.31,3.67,136.87,1.83,1.66
525.x264_r,1090415578285,4616061435,795077164625,554380939865,5977005412,568650,332386695,38.31,3.67,136.86,1.83,1.66
525.x264_r,1098216494201,4649461689,800815750068,558369661483,6020080930,572744,334780094,38.31,3.67,136.86,1.83,1.66
525.x264_r,1106060620871,4682533045,806559274247,562354960542,6063246827,576798,337182565,38.31,3.67,136.86,1.83,1.66
525.x264_r,1113881677682,4715769029,812280950417,566333802822,6106184339,580892,339572020,38.31,3.67,136.86,1.83,1.66
525.x264_r,1121759168002,4749013231,818016556690,570321680996,6149068822,584998,341963660,38.31,3.67,136.86,1.83,1.66
525.x264_r,1129582443321,4782466311,823756503657,574312756347,6192026395,589103,344358161,38.31,3.67,136.86,1.83,1.66
525.x264_r,1137413148365,4815941660,829487570408,578302590317,6234959685,593214,346753716,38.31,3.67,136.86,1.83,1.66
525.x264_r,1145238693091,4848947451,835227316700,582286704231,6278049343,597288,349152060,38.31,3.67,136.85,1.83,1.66
525.x264_r,1153090396794,4882200032,840973960968,586282157177,6320873738,601384,351565461,38.31,3.67,136.85,1.83,1.66
525.x264_r,1160971435226,4915607266,846695064569,590258356852,6363715678,605485,353949530,38.31,3.67,136.85,1.83,1.66
525.x264_r,1168795544810,4948990613,852431865340,594252983873,6406644175,609604,356345905,38.31,3.67,136.84,1.83,1.66
525.x264_r,1176626924806,4982203508,858150460125,598236198279,6449520658,613697,358736483,38.31,3.67,136.84,1.83,1.66
525.x264_r,1184453083308,5015382618,863875575426,602227067866,6492288556,617828,361131390,38.31,3.67,136.83,1.83,1.66
525.x264_r,1192290983777,5048922666,869601749415,606223301720,6535151045,621928,363519128,38.31,3.67,136.83,1.83,1.66
525.x264_r,1200123242535,5082399731,875327844753,610206223197,6578060144,626033,365907463,38.31,3.67,136.83,1.83,1.66
525.x264_r,1207954682382,5115939074,881064091045,614200710972,6621021558,630180,368309054,38.31,3.67,136.83,1.83,1.66
525.x264_r,1215798082314,5149218541,886783492859,618188582727,6663895905,634279,370700250,38.31,3.67,136.83,1.83,1.66
525.x264_r,1223621607913,5182699341,892513336079,622185522576,6706805004,638425,373095518,38.31,3.67,136.82,1.83,1.66
525.x264_r,1231447633308,5215899698,898229587755,626167974248,6749791652,642492,375493669,38.31,3.67,136.82,1.83,1.66
525.x264_r,1239273572323,5249165821,903946548133,630154966210,6792761462,646535,377895444,38.31,3.67,136.82,1.83,1.66
525.x264_r,1247151997928,5282403813,909682034907,634146203840,6835888562,650627,380297174,38.31,3.67,136.83,1.83,1.66
525.x264_r,1254987256337,5315702978,915415074085,638144687965,6878940519,654699,382703275,38.31,3.67,136.82,1.83,1.66
525.x264_r,1262837139996,5349041404,921147974869,642142603518,6922030600,658750,385105578,38.31,3.67,136.82,1.83,1.66
525.x264_r,1270668224408,5381990034,926861057913,646126966752,6964966859,662775,387495001,38.31,3.67,136.82,1.83,1.66
525.x264_r,1278561667163,5415326918,932584212024,650123455117,7007766995,666847,389880633,38.31,3.67,136.82,1.83,1.66
525.x264_r,1286387325993,5448910254,938310308917,654118750348,7050582873,670981,392266981,38.31,3.67,136.82,1.83,1.66
525.x264_r,1294221969366,5482018865,944038277872,658106799273,7093531945,675077,394658971,38.31,3.67,136.82,1.83,1.66
525.x264_r,1302120132064,5515216905,949768371335,662089636964,7136409631,679217,397050258,38.31,3.67,136.82,1.83,1.66
525.x264_r,1309984252011,5548529400,955505610303,666071556916,7179041533,683375,399436960,38.31,3.67,136.82,1.83,1.66
525.x264_r,1317817937251,5581831885,961245084897,670055776293,7221884546,687492,401824213,38.31,3.67,136.83,1.83,1.66
525.x264_r,1325713747488,5615298694,966971119680,674028520743,7264743306,691589,404214656,38.31,3.67,136.82,1.83,1.66
525.x264_r,1333570860564,5648948579,972702823092,678023327618,7307616330,695714,406602622,38.31,3.67,136.83,1.83,1.66
525.x264_r,1341404865749,5682243472,978428190379,682006109416,7350482514,699858,408992017,38.31,3.67,136.83,1.83,1.66
525.x264_r,1349314929179,5715464324,984156101157,685984351085,7393245381,703983,411381332,38.31,3.67,136.84,1.83,1.66
525.x264_r,1357145817587,5748904762,989882553293,689976285233,7436043676,708110,413772174,38.31,3.67,136.83,1.83,1.66
525.x264_r,1364996017469,5782166581,995612342331,693962953089,7479142028,712169,416170427,38.31,3.67,136.83,1.83,1.66
525.x264_r,1372871183748,5815643295,1001326533102,697955652124,7522003658,716248,418555819,38.31,3.67,136.84,1.83,1.66
525.x264_r,1380689446273,5849310791,1007033736128,701943972331,7564981496,720337,420945817,38.31,3.67,136.84,1.83,1.66
525.x264_r,1388564421093,5882667259,1012753588898,705934359490,7608152507,724381,423342696,38.31,3.67,136.83,1.83,1.66
525.x264_r,1396394688556,5916185960,1018465561765,709915948736,7651088079,728468,425732202,38.31,3.67,136.84,1.83,1.66
525.x264_r,1404236506110,5949863463,1024178570413,713904616897,7694003993,732550,428127376,38.31,3.67,136.83,1.83,1.66
525.x264_r,1412104163320,5983017741,1029915796577,717886798393,7736914161,736671,430519798,38.31,3.67,136.83,1.83,1.66
525.x264_r,1419939143957,6016129655,1035633251419,721866035861,7779842645,740771,432910803,38.31,3.67,136.83,1.83,1.66
525.x264_r,1427772951848,6049209742,1041356974225,725850499006,7822691469,744864,435300700,38.31,3.67,136.82,1.83,1.66
525.x264_r,1435619043676,6082266675,1047083107782,729829024434,7865722365,748952,437694469,38.31,3.67,136.82,1.83,1.66
525.x264_r,1443440002162,6115536125,1052799981977,733814017531,7908626169,753068,440088172,38.31,3.67,136.82,1.83,1.66
525.x264_r,1451280058381,6149053768,1058539376834,737812081918,7951574493,757219,442477206,38.31,3.67,136.82,1.83,1.66
525.x264_r,1459102242246,6182710983,1064264695963,741802660544,7994505280,761269,444873365,38.31,3.67,136.82,1.83,1.66
525.x264_r,1467021278980,6216293945,1069985817627,745796268634,8037444296,765346,447268753,38.31,3.67,136.83,1.83,1.66
525.x264_r,1474835747722,6249976862,1075702479148,749783643714,8080284990,769476,449657638,38.31,3.67,136.83,1.83,1.66
525.x264_r,1482691336158,6283324349,1081426174989,753773297815,8123177084,773598,452045097,38.31,3.67,136.83,1.83,1.66
525.x264_r,1490495615812,6316420567,1087154260329,757748990038,8166120076,777763,454439211,38.31,3.67,136.82,1.83,1.66
525.x264_r,1498349406827,6350018224,1092906631746,761749612952,8209152890,781917,456835659,38.31,3.67,136.82,1.83,1.66
525.x264_r,1506179547931,6382841047,1098640844425,765730314523,8252212497,785985,459225277,38.31,3.67,136.83,1.83,1.66
525.x264_r,1513993464742,6416640253,1104362362133,769719484173,8294966542,790116,461608406,38.31,3.67,136.82,1.83,1.66
525.x264_r,1521887167784,6450036491,1110082988810,773705678309,8337818273,794252,463997545,38.31,3.67,136.83,1.83,1.66
525.x264_r,1529725192839,6483288188,1115804855590,777692710193,8380785990,798370,466387816,38.31,3.67,136.83,1.83,1.66
525.x264_r,1537586596406,6516694426,1121531642299,781683677546,8423578719,802511,468776988,38.31,3.67,136.82,1.83,1.66
525.x264_r,1545427444875,6549805625,1127254142539,785671435996,8466377555,806601,471164681,38.31,3.67,136.82,1.83,1.66
525.x264_r,1553275407796,6583144500,1132962909067,789652166350,8509059529,810734,473550066,38.31,3.67,136.82,1.83,1.66
525.x264_r,1561105691568,6616610536,1138691708575,793648620101,8552126698,814804,475947712,38.31,3.67,136.82,1.83,1.66
525.x264_r,1568925679208,6649835010,1144410595155,797634259180,8594846792,818958,478332636,38.31,3.67,136.82,1.83,1.66
525.x264_r,1576767661897,6683163294,1150126637245,801615968866,8637588620,823068,480718465,38.31,3.67,136.81,1.83,1.66
525.x264_r,1584637393407,6716353287,1155827107392,805586052940,8680399156,827157,483103665,38.31,3.67,136.81,1.83,1.66
525.x264_r,1592469350044,6749968770,1161552868862,809581815956,8723273312,831255,485499599,38.31,3.67,136.81,1.83,1.66
525.x264_r,1600399411516,6783692677,1167265299204,813571074715,8766218462,835304,487890848,38.31,3.67,136.81,1.83,1.66
525.x264_r,1608260131091,6817284639,1172992717489,817560506657,8808934591,839451,490276351,38.31,3.67,136.81,1.83,1.66
525.x264_r,1616081804591,6850592705,1178709516358,821537130593,8851729203,843557,492653208,38.31,3.67,136.81,1.83,1.66
525.x264_r,1623905965026,6883941609,1184441853722,825529152693,8894806689,847676,495048050,38.31,3.67,136.81,1.83,1.66
525.x264_r,1631723492283,6916989333,1190170581407,829513833900,8937688127,851748,497436219,38.31,3.67,136.8,1.83,1.66
525.x264_r,1639540167679,6950474632,1195898413510,833495928331,8980486799,855884,499809938,38.31,3.67,136.8,1.83,1.66
525.x264_r,1644192460479,6960788396,1197685371650,834739092120,8993860361,857178,500555121,38.31,3.67,136.8,1.83,1.66
531.deepsjeng_r,8420800566,43354187,13032605872,3010205802,84934042,9,365340,174.54,4.35,153.54,1.88,1.33
531.deepsjeng_r,17219822162,66018788,28215031392,5697070604,190426358,17,365694,196.15,4.37,148.43,1.89,1.33
531.deepsjeng_r,25992667671,88975446,43240108929,8333288003,291272008,24,366081,202.19,4.35,148.62,1.9,1.33
531.deepsjeng_r,34757354507,110817997,58216642334,10979843754,396605140,33,366376,205.87,4.35,146.96,1.89,1.34
531.deepsjeng_r,43520463503,131774312,73305243593,13555475922,499395338,47,366754,208.15,4.35,146.96,1.89,1.33
531.deepsjeng_r,52212201651,155107760,88202987130,16214833417,600891759,60,367236,208.18,4.34,146.94,1.9,1.33
531.deepsjeng_r,60980752624,176479444,103177756185,18817734383,703709252,72,367532,209.56,4.33,146.84,1.89,1.33
531.deepsjeng_r,69749460973,197861436,118188889639,21424956717,807868370,82,367873,211.03,4.34,146.48,1.89,1.33
531.deepsjeng_r,78521197288,220244535,133054358264,24091057216,913066180,94,368229,211.26,4.34,145.93,1.89,1.34
531.deepsjeng_r,87285298581,241170237,148163658324,26666230545,1015233370,106,368589,211.36,4.33,146.11,1.89,1.34
531.deepsjeng_r,96056477128,262073186,163406160063,29191871732,1115522683,115,369055,211.6,4.33,146.65,1.89,1.33
531.deepsjeng_r,104825871137,283673605,178534111561,31783083403,1218543681,127,369455,211.75,4.33,146.66,1.89,1.34
531.deepsjeng_r,113594195096,305220193,193598744605,34352981003,1320125782,132,369859,212.08,4.33,146.83,1.9,1.33
531.deepsjeng_r,122352868465,338114770,208270983325,37075630514,1420342512,141,372671,212.03,4.33,146.8,1.9,1.33
531.deepsjeng_r,131109080934,362262476,223155047941,39764078530,1519995391,152,373303,211.52,4.33,146.98,1.9,1.33
531.deepsjeng_r,139886227383,386298023,238073311797,42432252979,1619274662,164,373975,210.55,4.32,147.24,1.9,1.33
531.deepsjeng_r,148663908226,411532473,252761209933,45171580490,1720349286,173,375132,209.83,4.32,147.11,1.9,1.33
531.deepsjeng_r,157415285582,436270360,267844362659,47781643557,1813170587,183,376272,209.17,4.31,147.92,1.9,1.33
531.deepsjeng_r,166190892538,460974265,282741433758,50426438428,1909199260,191,377407,208.37,4.31,148.3,1.89,1.33
531.deepsjeng_r,174964183758,485115901,297563771080,53080437707,2007154849,205,378436,207.93,4.31,148.47,1.89,1.33
531.deepsjeng_r,183737070479,509289414,312473062566,55728675341,2105167953,214,379418,207.54,4.31,148.65,1.89,1.33
531.deepsjeng_r,192496694659,532369772,327192143257,58408112513,2209016585,232,380154,207.32,4.31,148.34,1.89,1.33
531.deepsjeng_r,201275111991,556622917,341707153518,61159080645,2313936199,238,380931,206.75,4.31,147.89,1.89,1.33
531.deepsjeng_r,210048659739,582703147,356550349261,63811025700,2406429057,248,382066,206.16,4.3,148.39,1.89,1.33
531.deepsjeng_r,218823572863,605645621,371945918050,66339609919,2500075818,255,382876,206.13,4.3,148.99,1.89,1.33
531.deepsjeng_r,227602647409,627780368,386924371265,68949329645,2602491336,265,383655,206.02,4.3,148.9,1.89,1.33
531.deepsjeng_r,236381560211,652358381,401341129424,71690152667,2706864985,271,384567,205.84,4.3,148.5,1.89,1.33
531.deepsjeng_r,245154716189,680262967,415919607123,74391506834,2808383026,282,387191,205.55,4.3,148.33,1.89,1.34
531.deepsjeng_r,253920483840,710208066,430902928527,77099455628,2902327988,286,390184,206.31,4.31,148.7,1.89,1.33
